user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role,total_iam_events,failed_logins,avg_risk_score,total_endpoint_alerts,critical_alerts,high_alerts,insider_threat_score
EMP10309,hardik.dani22,Sales,Active,2023-08-17 16:24:00,Not Terminated,Unknown,Unknown,Branch_Office,Unknown,Hardik Dani,Officer,3.0,2.0,35.333333333333336,3.0,0.0,2.0,27.666666666666668
EMP11961,benjamin_srinivasan15,Customer Support,Terminated,2022-01-29 06:43:42,Unknown,manager819,DEV78664,Work_From_Home,VDR-11961,Benjamin Srinivasan,Executive,9.0,2.0,56.77777777777778,3.0,0.0,0.0,32.388888888888886
EMP11253,bachittar.sathe85,R&D,Active,2022-03-30 15:15:02,Not Terminated,Unknown,DEV 73269,REMOTE,VDR-11253,Bachittar Sathe,Administrator,8.0,4.0,44.625,3.0,1.0,0.0,35.3125
EMP11228,tanmayi.dhar12,Human Resources,Active,2024-05-03 14:22:00,Not Terminated,Unknown,DEV37259,WORK FROM HOME,Unknown,Tanmayi Dhar,Trainee,7.0,1.0,51.857142857142854,1.0,0.0,1.0,30.928571428571427
EMP12769,banjeet.savant73,Procurement,Active,2025-01-07 02:13:31,Not Terminated,Unknown,Unknown,branch office,LPT-12769,Banjeet Savant,Director,5.0,0.0,53.6,3.0,1.0,0.0,31.8
EMP11537,nachiket.subramaniam52,Procurement,Active,2021-11-30 18:21:41,Not Terminated,manager254,DEV 61111,Head Office,VDR-11537,Nachiket Subramaniam,Administrator,5.0,1.0,56.2,4.0,1.0,0.0,35.1
EMP11741,warda.rajagopal65,Customer Support,Active,2024-09-06 04:25:11,Not Terminated,manager268,DEV-85427,Warehouse,LPT-11741,Warda Rajagopal,Analyst,5.0,1.0,42.4,3.0,0.0,0.0,23.2
EMP11351,raksha.de11,Human Resources,Active,2026-03-30 07:22:18,Not Terminated,manager850,DEV-85292,Warehouse,VDR-11351,Raksha De,Engineer,2.0,0.0,49.0,3.0,0.0,0.0,24.5
EMP11376,matthew.dalal24,R&D,Terminated,2024-05-23 02:34:00,Unknown,manager103,Unknown,BRANCH OFFICE,LPT-11376.,Matthew Dalal,Administrator,9.0,3.0,51.111111111111114,7.0,0.0,3.0,40.55555555555556
EMP12162,megha.garg48,Procurement,Active,2025-01-19 20:36:12,Not Terminated,Unknown,DEV11006,DATA CENTER,WS-12162,Megha Garg,Analyst,2.0,0.0,54.5,5.0,2.0,1.0,40.25
EMP12813,damyanti.palan49,IT,Active,2020-08-16 21:24:55,Not Terminated,manager408,Unknown,branch office,LPT-12813,Damyanti Palan,Consultant,2.0,0.0,28.5,0.0,0.0,0.0,14.25
EMP11861,wazir.khatri54,IT,Disabled,2026-07-16 00:00:00,Not Terminated,Unknown,DEV-93888,Unknown,VDR-11861,Wazir Khatri,Officer,9.0,1.0,60.111111111111114,1.0,0.0,1.0,35.05555555555556
EMP12716,lakshmi.sen22,Sales,Disabled,2024-04-05 12:00:42,2025-05-07 10:48:06,manager879,DEV 53940,Remote,WS-12716,Lakshmi Sen,Administrator,3.0,3.0,70.66666666666667,4.0,1.0,0.0,46.333333333333336
EMP12709,manan.jhaveri26,Legal,Active,2026-01-22 19:40:32,Not Terminated,manager545,DEV 90900,Head Office,VDR-12709,Manan Jhaveri,Manager,3.0,1.0,51.333333333333336,1.0,0.0,0.0,27.666666666666668
EMP11659,vritti.sundaram41,Operations,Active,2020-07-24 03:02:16,Not Terminated,manager423,Unknown,regional office,LPT-11659,Vritti Sundaram,Engineer,6.0,4.0,40.833333333333336,2.0,0.0,0.0,28.416666666666668
EMP10436,omkaar_pau69,Sales,Active,2025-10-03 13:59:57,Not Terminated,manager851,DEV79603,Head Office,WS-10436,Omkaar Pau,Consultant,8.0,2.0,51.125,4.0,0.0,2.0,35.5625
EMP12078,omya.comar71,Sales,Active,2024-02-28 02:24:49,Not Terminated,manager802,DEV44774,Head_Office,LPT-12078,Omya Comar,Executive,5.0,3.0,38.0,5.0,1.0,3.0,39.0
EMP11222,vasatika.saraf30,Human Resources,Active,2023-05-02 00:00:00,Not Terminated,unknown,DEV92764,WAREHOUSE,LPT-11222,Vasatika Saraf,Executive,8.0,2.0,45.75,2.0,1.0,0.0,31.875
EMP11491,zarna.mandal21,Sales,Active,2025-10-19 23:21:55,Not Terminated,manager987,DEV 10902,Unknown,LPT-11491,Zarna Mandal,Trainee,3.0,0.0,36.0,3.0,0.0,2.0,24.0
EMP11912,vinaya.ravi27,Human Resources,Active,2022-02-16 16:57:51,Not Terminated,unknown,DEV25568,BRANCH OFFICE,VDR-11912,Vinaya Ravi,Consultant,5.0,2.0,34.0,5.0,0.0,1.0,24.0
EMP10313,nathaniel.seshadri86,R&D,Active,2023-05-04 14:12:09,Not Terminated,manager456,DEV 88246,regional office,WS-10313,Nathaniel Seshadri,Officer,6.0,1.0,67.83333333333333,2.0,0.0,2.0,41.916666666666664
EMP10233,onveer.borah62,Sales,Terminated,Unknown,2026-01-14 08:21:00,manager700,DEV45537,Work From Home,VDR-10233,Onveer Borah,Engineer,4.0,0.0,60.0,4.0,0.0,0.0,30.0
EMP11436,christopher.sarna67,Innovation,Active,2024-11-01 22:11:19,Not Terminated,manager819,DEV60551,HEAD OFFICE,VDR-11436,Christopher Sarna,Executive,6.0,1.0,70.16666666666667,3.0,0.0,0.0,37.083333333333336
EMP10685,anamika.sundaram14,Operations,Active,2023-05-30 07:02:00,Not Terminated,manager344,Unknown,Regional Office,LPT-10685,Anamika Sundaram,Officer,10.0,3.0,46.3,4.0,0.0,1.0,32.15
EMP12918,nitara.gulati69,Sales,Active,2024-02-10 20:42:46,Not Terminated,Unknown,DEV 18374,Head Office,WS-12918,Nitara Gulati,Manager,7.0,1.0,41.714285714285715,1.0,0.0,0.0,22.857142857142858
EMP10111,jai.memon6,Operations,Active,2022-01-28 16:40:49,Not Terminated,manager679,DEV 59131,remote,WS-10111,Jai Memon,Analyst,3.0,0.0,51.666666666666664,2.0,0.0,1.0,28.833333333333332
EMP11213,divya.gupta70,Compliance,Active,2022-05-30 00:31:00,Not Terminated,manager977,Unknown,REMOTE,VDR-11213,Divya Gupta,Director,1.0,0.0,50.0,2.0,1.0,0.0,30.0
EMP11413,tejas.vora50,Operations,Active,2026-09-04 14:30:00,Not Terminated,unknown,DEV89269,work from home,VDR-11413,Tejas Vora,Specialist,3.0,1.0,50.666666666666664,3.0,0.0,0.0,27.333333333333332
EMP11127,kritika.gole37,IT Support,Terminated,2021-05-13 01:45:00,2025-10-06 04:35:00,unknown,DEV53412,Data Center,WS-11127,Kritika Gole,Executive,7.0,3.0,51.714285714285715,1.0,0.0,0.0,31.857142857142858
EMP12916,kashvi.toor41,R&D,Active,2024-01-26 00:00:00,Not Terminated,manager791,DEV-94372,remote,LPT-12916,Kashvi Toor,Analyst,6.0,1.0,56.833333333333336,4.0,0.0,1.0,33.41666666666667
EMP11971,aachal.cheema98,IT Support,Active,2026-04-05 03:15:00,Not Terminated,manager279,Unknown,Branch Office,VDR-11971,Aachal Cheema,Director,7.0,3.0,60.57142857142857,1.0,0.0,1.0,39.285714285714285
EMP10472,aryan.gour66,Brand,Active,2021-09-16 03:22:00,Not Terminated,manager831,DEV82559,Work_From_Home,WS-10472,Aryan Gour,Officer,82.0,25.0,48.31707317073171,3.0,0.0,1.0,77.15853658536585
EMP12835,reva.pal71,Sales,Active,2025-05-02 00:00:00,Not Terminated,manager571,DEV-89596,remote,VDR-12835.,Reva Pal,Engineer,8.0,2.0,69.125,5.0,0.0,1.0,41.5625
EMP12251,isaac.rajagopal76,Marketing,Active,2022-05-27 18:11:04,Not Terminated,manager954,DEV-54536,Unknown,VDR-12251,Isaac Rajagopal,Trainee,8.0,1.0,58.375,2.0,0.0,2.0,37.1875
EMP10903,unni.guha76,Operations,Active,2022-06-30 13:02:43,Not Terminated,manager499,DEV96108,Work From Home,VDR-10903,Unni Guha,Specialist,5.0,0.0,61.0,4.0,0.0,0.0,30.5
EMP10897,tanvi.singh95,R&D,Active,2021-09-17 12:52:50,Not Terminated,manager949,DEV-68918,Unknown,Unknown,Tanvi Singh,Trainee,5.0,2.0,41.2,3.0,0.0,1.0,27.6
EMP12448,aarna.magar22,Procurement,Active,2021-09-26 00:00:00,Not Terminated,manager619,Unknown,Unknown,LPT-12448,Aarna Magar,Consultant,2.0,0.0,49.0,4.0,0.0,1.0,27.5
EMP11939,ekbal.walia16,Sales,Active,2022-09-26 00:00:00,Not Terminated,manager150,Unknown,branch office,WS-11939,Ekbal Walia,Director,4.0,1.0,48.75,1.0,0.0,0.0,26.375
EMP12293,nidhi.pillai54,Innovation,Active,2023-02-19 02:53:56,Not Terminated,Unknown,DEV58089,Warehouse,Unknown,Nidhi Pillai,Analyst,2.0,0.0,58.5,4.0,1.0,1.0,37.25
EMP12896,pahal.shere50,Legal,Active,2025-06-18 09:00:01,Not Terminated,unknown,DEV38001,Work From Home,VDR-12896.,Pahal Shere,Executive,8.0,1.0,38.0,2.0,1.0,0.0,26.0
EMP12684,omaja.venkatesh99,Sales,Active,2026-04-23 18:36:26,Not Terminated,Unknown,Unknown,Head_Office,VDR-12684,Omaja Venkatesh,Analyst,5.0,3.0,45.4,2.0,1.0,0.0,33.7
EMP10361,onkar.butala89,IT Support,Disabled,2026-09-03 09:05:00,2026-04-18 00:00:00,manager343,DEV59319,Head_Office,VDR-10361,Onkar Butala,Consultant,9.0,1.0,39.22222222222222,1.0,0.0,0.0,21.61111111111111
EMP10135,jagdish.comar6,Customer Support,Active,2024-01-28 00:00:00,Not Terminated,Unknown,Unknown,Data_Center,VDR-10135,Jagdish Comar,Administrator,5.0,1.0,49.8,3.0,0.0,0.0,26.9
EMP11309,sachi.venkatesh74,Customer Support,Active,2022-06-07 20:22:01,Not Terminated,manager859,DEV 74369,branch office,WS-11309,Sachi Venkatesh,Engineer,3.0,1.0,51.0,0.0,0.0,0.0,27.5
EMP12995,harrison.mangal35,Procurement,Active,2022-04-25 00:00:00,Not Terminated,Unknown,DEV35518,WORK FROM HOME,LPT-12995,Harrison Mangal,Analyst,7.0,2.0,42.142857142857146,2.0,0.0,1.0,28.071428571428573
EMP12328,eesha.nigam82,R&D,Terminated,2025-02-17 16:00:01,2025-02-18 18:32:55,manager973,DEV 34917,Regional Office,VDR-12328,Eesha Nigam,Engineer,5.0,1.0,38.4,1.0,0.0,0.0,21.2
EMP10366,zinal.saha75,Human Resources,Active,2023-06-16 23:46:22,Not Terminated,manager466,Unknown,head office,LPT-10366,Zinal Saha,Executive,6.0,0.0,48.833333333333336,2.0,0.0,1.0,27.416666666666668
EMP11017,kalpit.mannan92,Marketing,Active,2025-03-04 05:46:00,Not Terminated,manager568,DEV-64401,Warehouse,LPT-11017,Kalpit Mannan,Director,6.0,3.0,60.833333333333336,3.0,0.0,0.0,36.41666666666667
EMP10029,victor.guha7,Procurement,Active,2024-04-26 00:00:00,Not Terminated,manager290,DEV 30635,WAREHOUSE,VDR-10029,Victor Guha,Trainee,8.0,3.0,55.75,7.0,2.0,1.0,46.875
EMP12578,krisha.bansal35,Legal,Active,2024-09-06 10:58:23,Not Terminated,manager759,DEV17034,data center,LPT-12578,Krisha Bansal,Director,8.0,4.0,51.75,4.0,1.0,2.0,44.875
EMP10022,zarna.chawla28,Call Center,Active,2024-01-09 11:25:06,Not Terminated,unknown,DEV85525,Regional_Office,VDR-10022,Zarna Chawla,Executive,4.0,0.0,37.5,5.0,0.0,2.0,24.75
EMP11924,chandani.palan99,IT,Active,2023-12-15 00:00:00,Not Terminated,Unknown,DEV59220,data center,WS-11924,Chandani Palan,Engineer,3.0,1.0,44.333333333333336,2.0,0.0,1.0,27.166666666666668
EMP11100,vasatika.buch89,Operations,Active,2025-11-07 07:48:07,Not Terminated,manager939,Unknown,remote,VDR-11100,Vasatika Buch,Officer,3.0,0.0,48.0,3.0,0.0,2.0,30.0
EMP10420,yauvani_narasimhan28,Sales,Active,2024-05-13 17:01:23,Not Terminated,manager899,DEV 45269,regional office,LPT-10420,Yauvani Narasimhan,Engineer,5.0,2.0,24.6,7.0,0.0,0.0,16.3
EMP12390,hemani.mohanty26,Marketing,Active,2021-01-16 16:47:15,Not Terminated,manager538,DEV 18876,data center,WS-12390,Hemani Mohanty,Director,10.0,3.0,56.6,2.0,1.0,0.0,39.3
EMP10460,jatin.mangal83,Legal,Active,2024-11-15 08:34:52,Not Terminated,manager977,Unknown,Unknown,LPT-10460,Jatin Mangal,Director,4.0,2.0,53.25,3.0,0.0,1.0,33.625
EMP10043,deepa.wagle29,Sales,Active,2025-08-12 15:38:29,Not Terminated,manager436,DEV 39831,REMOTE,WS-10043,Deepa Wagle,Trainee,5.0,1.0,38.8,7.0,1.0,4.0,38.4
EMP10087,janani.dyal31,Finance,Active,2025-11-11 19:14:14,Not Terminated,manager398,DEV 10350,Unknown,LPT-10087,Janani Dyal,Officer,9.0,1.0,59.55555555555556,3.0,0.0,1.0,34.77777777777778
EMP10859,gautami.kibe60,Sales,Active,2023-08-25 13:21:10,Not Terminated,manager252,Unknown,REGIONAL OFFICE,LPT-10859,Gautami Kibe,Administrator,8.0,2.0,58.5,1.0,0.0,1.0,36.25
EMP10572,baljiwan.yadav12,R&D,Active,2020-02-02 00:00:00,Not Terminated,manager934,DEV44053,Unknown,WS-10572,Baljiwan Yadav,Administrator,3.0,3.0,62.333333333333336,2.0,0.0,0.0,37.16666666666667
EMP10944,quincy.goda70,Finance,Active,2021-04-24 04:01:34,Not Terminated,manager517,DEV-43496,Branch_Office,LPT-10944,Quincy Goda,Administrator,6.0,2.0,54.666666666666664,5.0,0.0,0.0,31.333333333333332
EMP10282,theodore_bajaj68,IT,Active,2020-05-24 15:54:43,Not Terminated,unknown,DEV-84289,Branch Office,VDR-10282,Theodore Bajaj,Engineer,7.0,4.0,38.0,1.0,0.0,0.0,27.0
EMP12658,nathaniel.mody8,Legal,Active,2026-06-17 14:25:39,Not Terminated,manager321,Unknown,Unknown,LPT-12658,Nathaniel Mody,Officer,1.0,0.0,93.0,4.0,1.0,1.0,54.5
EMP12466,ojasvi.natt3,Human Resources,Terminated,2020-04-18 00:00:00,2025-08-31 00:17:54,unknown,DEV-64322,data center,LPT-12466,Ojasvi Natt,Officer,2.0,1.0,43.5,2.0,0.0,0.0,23.75
EMP12932,dalbir.ahuja10,Customer Support,Active,2022-09-06 16:21:00,Not Terminated,unknown,DEV82327,Data_Center,VDR-12932,Dalbir Ahuja,Manager,7.0,1.0,48.857142857142854,1.0,1.0,0.0,31.428571428571427
EMP12476,laksh.kakar31,Finance,Active,2024-07-23 00:00:00,Not Terminated,manager849,DEV 65784,Data_Center,LPT-12476,Laksh Kakar,Trainee,5.0,3.0,28.2,6.0,1.0,1.0,28.1
EMP10533,ayaan.kalita91,Legal,Active,2023-10-19 12:31:39,Not Terminated,Unknown,DEV25608,Work_From_Home,VDR-10533,Ayaan Kalita,Executive,5.0,1.0,48.0,4.0,1.0,2.0,37.0
EMP10776,ijaya.goda34,Operations,Active,2022-12-04 07:05:30,Not Terminated,manager559,DEV14546,BRANCH OFFICE,VDR-10776,Ijaya Goda,Executive,3.0,1.0,40.666666666666664,5.0,1.0,3.0,36.33333333333333
EMP12527,joshua.dash97,Operations,Disabled,Unknown,2026-08-23 18:46:51,Unknown,Unknown,Work From Home,VDR-12527,Joshua Dash,Manager,3.0,1.0,43.666666666666664,2.0,0.0,0.0,23.833333333333332
EMP12430,mekhala.loyal73,Human Resources,Active,Unknown,Not Terminated,manager724,Unknown,Data Center,VDR-12430,Mekhala Loyal,Manager,0.0,0.0,0.0,3.0,0.0,0.0,0.0
EMP12464,Unknown,Legal,Active,2021-08-18 05:22:53,Not Terminated,unknown,DEV 44217,Head_Office,Unknown,Zaitra Nori,Administrator,5.0,0.0,48.8,4.0,1.0,1.0,32.4
EMP12179,bhavika_naidu97,Sales,Disabled,2022-04-13 00:00:00,2025-12-07 00:00:00,Unknown,Unknown,Unknown,WS-12179,Bhavika Naidu,Officer,7.0,0.0,34.57142857142857,3.0,0.0,2.0,23.285714285714285
EMP10809,Unknown,Finance,Active,2023-06-20 00:00:00,Not Terminated,manager421,DEV38085,Data Center,WS-10809,Advaith Tiwari,Consultant,6.0,1.0,43.166666666666664,4.0,0.0,0.0,23.583333333333332
EMP10964,bahadurjit.ramanathan73,Sales,Disabled,2020-03-12 19:45:56,Not Terminated,manager645,Unknown,Regional_Office,WS-10964,Bahadurjit Ramanathan,Officer,5.0,1.0,54.8,1.0,0.0,0.0,29.4
EMP10978,girish.tata8,Finance,On Leave,Unknown,Not Terminated,manager697,DEV77256,Unknown,WS-10978,Girish Tata,Administrator,4.0,1.0,52.75,1.0,0.0,0.0,28.375
EMP10691,Unknown,IT,Active,Unknown,Not Terminated,manager557,DEV69372,Unknown,LPT-10691,Joshua Viswanathan,Executive,7.0,2.0,48.57142857142857,2.0,0.0,0.0,28.285714285714285
EMP10932,ayush.zacharia48,Human Resources,Active,2024-11-11 09:52:12,Not Terminated,manager635,Unknown,work from home,WS-10932,Ayush Zacharia,Specialist,7.0,2.0,45.57142857142857,1.0,0.0,0.0,26.785714285714285
EMP11241,bhavani.shetty89,IT Support,Disabled,2021-12-23 00:00:00,2025-04-04 00:00:00,manager317,Unknown,Branch Office,WS-11241,Bhavani Shetty,Consultant,62.0,16.0,53.16129032258065,4.0,1.0,1.0,66.58064516129032
EMP12259,yashasvi.mammen73,Procurement,Active,2024-08-28 00:00:00,Not Terminated,manager659,DEV 62138,Regional_Office,LPT-12259,Yashasvi Mammen,Analyst,9.0,4.0,37.333333333333336,2.0,0.0,0.0,26.666666666666668
EMP11672,ishwar.ganesan93,Marketing,Active,Unknown,Not Terminated,Unknown,DEV46915,branch office,WS-11672.,Ishwar Ganesan,Officer,5.0,2.0,34.8,4.0,0.0,0.0,21.4
EMP11426,qasim.gade91,IT,On Leave,2021-08-26 07:17:00,Not Terminated,manager855,DEV 46369,HEAD OFFICE,VDR-11426,Qasim Gade,Consultant,7.0,1.0,39.57142857142857,1.0,0.0,0.0,21.785714285714285
EMP10221,wakeeta.sur18,Operations,On Leave,Unknown,Not Terminated,Unknown,DEV-61505,remote,LPT-10221,Wakeeta Sur,Specialist,3.0,0.0,54.333333333333336,3.0,0.0,1.0,30.166666666666668
EMP10543,bhavna.ramesh73,R&D,Active,2024-12-28 04:57:23,Not Terminated,Unknown,DEV 70142,Work_From_Home,WS-10543,Bhavna Ramesh,Engineer,2.0,0.0,48.5,4.0,1.0,0.0,29.25
EMP11286,quincy.saran73,R&D,Active,2024-06-24 00:00:00,Not Terminated,manager420,DEV-67264,branch office,WS-11286,Quincy Saran,Officer,4.0,2.0,63.25,7.0,1.0,0.0,40.625
EMP12209,gaurang.pathak52,Supply Chain,Active,2025-03-26 00:00:00,Not Terminated,manager891,DEV71529,Remote,VDR-12209,Gaurang Pathak,Specialist,5.0,1.0,73.0,3.0,1.0,1.0,46.5
EMP10789,jasmit.bose49,Marketing,Blocked,2022-08-02 00:00:00,2025-09-24 13:19:49,manager127,Unknown,Data_Center,LPT-10789,Jasmit Bose,Officer,5.0,2.0,64.8,3.0,0.0,1.0,39.4
EMP10794,zashil.mistry18,Operations,Active,2023-01-11 00:00:00,Not Terminated,manager398,DEV 57338,Unknown,WS-10794,Zashil Mistry,Executive,4.0,1.0,47.5,4.0,0.0,0.0,25.75
EMP11720,faqid.dixit37,R&D,Active,Unknown,Not Terminated,manager289,DEV-95381,Data Center,VDR-11720,Faqid Dixit,Analyst,3.0,1.0,29.0,2.0,1.0,0.0,21.5
EMP12005,xavier.date15,Sales,Active,2023-12-24 04:18:21,Not Terminated,manager687,Unknown,Unknown,VDR-12005,Xavier Date,Director,7.0,4.0,62.714285714285715,4.0,0.0,0.0,39.35714285714286
EMP11563,jeet.raju59,Procurement,Active,2025-07-29 10:40:39,Not Terminated,unknown,Unknown,WAREHOUSE,WS-11563,Jeet Raju,Administrator,5.0,0.0,44.6,2.0,0.0,0.0,22.3
EMP10612,omya.ram43,Operations,Active,2025-02-14 06:51:53,Not Terminated,Unknown,DEV39716,DATA CENTER,LPT-10612,Omya Ram,Director,8.0,1.0,50.625,1.0,0.0,0.0,27.3125
EMP11456,dev.kata13,Legal,Active,2023-04-08 00:23:27,Not Terminated,manager111,DEV26874,Unknown,WS-11456,Dev Kata,Analyst,9.0,3.0,55.0,2.0,0.0,0.0,33.5
EMP11718,ishaan.ratta20,Call Center,Active,2024-09-24 00:00:00,Not Terminated,manager497,DEV-91630,Regional_Office,VDR-11718,Ishaan Ratta,Analyst,6.0,3.0,63.166666666666664,3.0,0.0,2.0,43.58333333333333
EMP10272,chandani.sane64,Call Center,Active,2023-12-02 17:54:02,Not Terminated,manager914,Unknown,REMOTE,WS-10272,Chandani Sane,Consultant,5.0,3.0,58.0,4.0,0.0,2.0,41.0
EMP10521,damyanti.nayak82,IT,Active,2024-01-04 15:08:05,Not Terminated,unknown,DEV 68877,Head_Office,LPT-10521,Damyanti Nayak,Administrator,3.0,0.0,64.66666666666667,3.0,0.0,0.0,32.333333333333336
EMP11003,yashasvi.nayar20,Legal,Active,2024-05-21 14:43:32,Not Terminated,manager665,DEV37508,Branch Office,VDR-11003,Yashasvi Nayar,Engineer,6.0,1.0,67.33333333333333,4.0,1.0,0.0,40.666666666666664
EMP11373,vanya.barman11,Sales,Active,2023-09-11 20:43:00,Not Terminated,manager625,DEV 76461,remote,LPT-11373,Vanya Barman,Manager,3.0,1.0,72.66666666666667,2.0,0.0,1.0,41.333333333333336
EMP12522,kabir.thakur63,Sales,Active,2023-08-04 19:03:20,Not Terminated,manager977,DEV 73780,REMOTE,LPT-12522,Kabir Thakur,Analyst,5.0,2.0,52.0,3.0,0.0,1.0,33.0
EMP11938,omya.choudhury49,Operations,Active,2021-04-10 00:00:00,Not Terminated,manager676,DEV 77618,head office,WS-11938,Omya Choudhury,Consultant,5.0,2.0,30.6,4.0,1.0,0.0,24.3
EMP10350,ansh.majumdar95,Finance,Active,2021-05-24 00:14:47,Not Terminated,manager455,DEV27984,Head_Office,VDR-10350,Ansh Majumdar,Manager,6.0,1.0,38.666666666666664,5.0,0.0,1.0,24.333333333333332
EMP10949,Unknown,Customer Support,Active,Unknown,Not Terminated,manager901,DEV-63313,Unknown,VDR-10949,Rachita Gala,Executive,6.0,5.0,60.166666666666664,4.0,0.0,2.0,46.08333333333333
EMP12126,ekiya.kota86,Procurement,Terminated,2025-11-03 21:37:00,2025-03-23 06:54:47,manager942,DEV-84509,REMOTE,VDR-12126,Ekiya Kota,Specialist,9.0,4.0,39.55555555555556,1.0,0.0,0.0,27.77777777777778
EMP12387,advik.sura55,Legal,Active,2026-05-31 06:14:20,Not Terminated,Unknown,DEV-54141,Branch Office,WS-12387,Advik Sura,Consultant,4.0,3.0,53.75,3.0,0.0,2.0,38.875
EMP12862,mahika.borra10,Human Resources,On Leave,2021-12-09 07:18:14,2021-12-21 23:48:00,manager286,DEV 83712,warehouse,WS-12862,Mahika Borra,Consultant,5.0,0.0,39.6,5.0,0.0,1.0,22.8
EMP12672,meera.kulkarni21,Operations,Active,2021-06-05 06:02:25,Not Terminated,manager168,DEV32716,Unknown,LPT-12672,Meera Kulkarni,Engineer,7.0,2.0,53.714285714285715,3.0,1.0,0.0,35.85714285714286
EMP11179,ishani.tak59,Customer Support,Active,2023-09-08 07:08:00,Not Terminated,unknown,DEV50112,warehouse,VDR-11179,Ishani Tak,Administrator,4.0,1.0,51.5,3.0,0.0,2.0,33.75
EMP11036,sanaya.chaudhuri76,IT,Active,2026-04-11 14:48:09,Not Terminated,manager349,Unknown,HEAD OFFICE,VDR-11036,Sanaya Chaudhuri,Engineer,8.0,3.0,55.25,1.0,0.0,0.0,33.625
EMP12580,lohit.muni84,Sales,On Leave,2021-04-08 20:00:14,Not Terminated,Unknown,DEV-47877,data center,VDR-12580,Lohit Muni,Officer,9.0,2.0,52.333333333333336,6.0,1.0,1.0,38.16666666666667
EMP10168,kamala.chakrabarti17,Customer Support,Active,2020-02-26 15:22:03,Not Terminated,manager284,Unknown,REGIONAL OFFICE,VDR-10168,Kamala Chakrabarti,Manager,4.0,2.0,44.5,3.0,0.0,0.0,26.25
EMP12582,yashvi.jayaraman60,Sales,Active,2021-11-21 13:35:29,Not Terminated,manager565,DEV63947,Unknown,LPT-12582,Yashvi Jayaraman,Consultant,5.0,0.0,60.0,2.0,0.0,0.0,30.0
EMP12266,leena.sama5,Procurement,Active,2022-01-28 23:13:55,Not Terminated,manager882,Unknown,Unknown,WS-12266,Leena Sama,Analyst,4.0,2.0,55.0,2.0,0.0,0.0,31.5
EMP11954,krishna.mukherjee27,Operations,Active,Unknown,Not Terminated,manager845,DEV43779,Work_From_Home,VDR-11954,Krishna Mukherjee,Engineer,4.0,0.0,43.5,3.0,0.0,3.0,30.75
EMP12073,yashvi.biswas33,Supply Chain,Active,Unknown,Not Terminated,manager968,DEV-25267,Unknown,VDR-12073,Yashvi Biswas,Trainee,6.0,3.0,50.5,7.0,2.0,2.0,47.25
EMP12377,omkaar.peri46,Customer Support,Active,2025-05-05 03:24:19,Not Terminated,manager582,Unknown,Data_Center,LPT-12377,Omkaar Peri,Specialist,4.0,1.0,59.0,2.0,0.0,1.0,34.5
EMP10765,fiyaz.narayanan27,Finance,Active,2026-04-09 23:02:32,Not Terminated,unknown,DEV24884,Branch_Office,VDR-10765,Fiyaz Narayanan,Consultant,3.0,1.0,69.33333333333333,3.0,0.0,2.0,42.666666666666664
EMP12190,amrita.bhagat78,Procurement,Active,2025-06-16 23:06:21,Not Terminated,manager873,DEV82413,DATA CENTER,VDR-12190,Amrita Bhagat,Engineer,6.0,1.0,59.0,0.0,0.0,0.0,31.5
EMP12166,advika.barman44,Call Center,Active,2021-11-16 19:01:00,Not Terminated,manager618,DEV50438,Warehouse,WS-12166.,Advika Barman,Analyst,1.0,1.0,38.0,3.0,0.0,0.0,21.0
EMP12302,jeremiah.barman92,Human Resources,Active,2021-09-16 12:37:49,Not Terminated,manager924,DEV59842,Warehouse,VDR-12302,Jeremiah Barman,Specialist,6.0,3.0,51.166666666666664,5.0,1.0,2.0,42.58333333333333
EMP10219,ira.barad51,Operations,Active,2024-04-30 18:55:34,Not Terminated,manager141,DEV28909,Warehouse,WS-10219,Ira Barad,Consultant,5.0,2.0,52.4,2.0,0.0,1.0,33.2
EMP10367,abeer.nori99,Sales,Disabled,Unknown,2026-08-09 10:13:37,Unknown,DEV 44735,REMOTE,WS-10367,Abeer Nori,Trainee,3.0,1.0,38.666666666666664,1.0,0.0,0.0,21.333333333333332
EMP12545,odika.gara44,R&D,Active,2024-03-17 16:51:00,Not Terminated,manager441,DEV 13935,warehouse,WS-12545,Odika Gara,Trainee,6.0,2.0,31.333333333333332,1.0,0.0,1.0,22.666666666666664
EMP10879,indali.ramakrishnan84,Supply Chain,Active,2020-05-31 06:00:41,Not Terminated,Unknown,DEV84600,Remote,VDR-10879,Indali Ramakrishnan,Trainee,9.0,4.0,45.77777777777778,1.0,0.0,0.0,30.88888888888889
EMP12347,bahadurjit.zachariah8,R&D,Active,2023-09-12 05:53:06,Not Terminated,unknown,DEV12380,Work From Home,LPT-12347.,Bahadurjit Zachariah,Analyst,4.0,1.0,48.0,1.0,0.0,0.0,26.0
EMP11323,frederick.shetty55,Support,Terminated,Unknown,2024-08-02 10:59:48,manager159,DEV-25465,HEAD OFFICE,WS-11323.,Frederick Shetty,Executive,8.0,5.0,50.75,2.0,0.0,1.0,38.375
EMP11392,qadim.zacharia93,Compliance,Active,2021-04-16 18:34:29,Not Terminated,manager702,DEV81001,head office,VDR-11392,Qadim Zacharia,Analyst,4.0,0.0,44.25,3.0,0.0,1.0,25.125
