user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role
EMP12487,keya.khanna72,Legal,Active,2021-01-14 17:54:56,Not Terminated,manager413,DEV-18204,Remote,VDR-12487,Keya Khanna,Executive
EMP12838,samesh.parmer83,Human Resources,Active,2023-05-09 16:32:00,Not Terminated,manager322,DEV13346,branch office,LPT-12838,Samesh Parmer,Specialist
EMP10227,oscar.dubey95,IT,Active,2025-08-19 11:12:33,Not Terminated,manager485,DEV 83516,Warehouse,LPT-10227,Oscar Dubey,Executive
EMP10365,qushi.patla41,Legal,Active,2021-09-21 19:20:56,Not Terminated,manager888,DEV 45645,remote,WS-10365,Qushi Patla,Consultant
EMP10965,nisha.walla79,Marketing,Active,2025-07-12 13:45:12,Not Terminated,manager430,DEV65982,DATA CENTER,LPT-10965,Nisha Walla,Officer
EMP10276,manthan.bansal82,Procurement,Active,Unknown,Not Terminated,manager117,Unknown,Regional_Office,WS-10276,Manthan Bansal,Trainee
EMP12299,arunima.dube33,Sales,Terminated,2024-09-19 00:00:00,2025-04-14 18:13:29,manager203,Unknown,regional office,LPT-12299,Arunima Dube,Director
EMP11877,osha.mani16,Supply Chain,Active,2024-07-26 15:42:06,Not Terminated,unknown,DEV-51558,WORK FROM HOME,VDR-11877,Osha Mani,Analyst
EMP12670,maanas.tata14,Procurement,Active,2020-08-29 13:46:56,Not Terminated,Unknown,DEV31745,warehouse,LPT-12670,Maanas Tata,Executive
EMP11103,naksh.khalsa84,Finance,Active,2025-11-27 18:49:10,Not Terminated,manager308,DEV-43315,DATA CENTER,LPT-11103.,Naksh Khalsa,Director
EMP10407,abha_agrawal9,Human Resources,Active,2022-05-08 03:01:33,Not Terminated,manager994,DEV-82358,WAREHOUSE,WS-10407,Abha Agrawal,Director
EMP12044,daksh.swamy14,Operations,Active,Unknown,Not Terminated,manager319,DEV38389,Branch Office,LPT-12044,Daksh Swamy,Consultant
EMP11124,hamsini.d’alia20,Legal,Active,2022-02-16 03:23:00,Not Terminated,manager504,DEV 30398,Data_Center,LPT-11124,Hamsini D’Alia,Manager
EMP12406,aahana.bandi23,Finance,Active,2024-09-28 00:00:00,Not Terminated,manager267,DEV-43361,data center,WS-12406,Aahana Bandi,Executive
EMP10785,jackson.balasubramanian40,R&D,Active,2023-07-15 00:00:00,Not Terminated,Unknown,Unknown,HEAD OFFICE,LPT-10785,Jackson Balasubramanian,Officer
EMP12564,rishi.krishna56,Brand,Active,2024-11-18 14:49:28,Not Terminated,Unknown,Unknown,Head Office,VDR-12564,Rishi Krishna,Trainee
EMP12627,brijesh.chaudry21,Marketing,Active,2021-11-21 03:19:01,Not Terminated,manager395,DEV-24746,Unknown,Unknown,Brijesh Chaudry,Engineer
EMP12380,ryan.arya70,Customer Support,Terminated,2021-08-14 00:00:00,Unknown,unknown,DEV-48879,Head Office,LPT-12380,Ryan Arya,Consultant
EMP10007,janya.bhatia21,Operations,Active,2025-10-24 17:00:29,Not Terminated,manager723,DEV44993,Branch_Office,VDR-10007,Janya Bhatia,Consultant
EMP11244,qasim.bahl54,Human Resources,Active,2023-04-04 00:00:00,Not Terminated,manager121,DEV88830,Data Center,LPT-11244,Qasim Bahl,Manager
EMP11289,alka.mody73,Brand,Active,2020-01-19 11:52:34,Not Terminated,manager881,DEV 26506,Unknown,WS-11289,Alka Mody,Analyst
EMP10864,nidra.bora32,Operations,Active,2023-12-27 18:20:48,Not Terminated,manager431,Unknown,REGIONAL OFFICE,VDR-10864,Nidra Bora,Specialist
EMP10415,hredhaan.dave8,Customer Support,Active,2024-06-16 21:36:48,Not Terminated,Unknown,DEV-76426,HEAD OFFICE,WS-10415,Hredhaan Dave,Executive
EMP11742,zansi.sha95,Sales,Active,2023-05-03 20:54:00,Not Terminated,manager504,DEV52662,Data_Center,LPT-11742,Zansi Sha,Consultant
EMP11713,gabriel_pal27,R&D,Active,2025-06-26 04:41:02,Not Terminated,manager124,DEV39805,HEAD OFFICE,WS-11713,Gabriel Pal,Executive
EMP11691,warjas.bedi21,Marketing,Active,2026-02-26 13:09:39,Not Terminated,manager545,DEV34896,remote,LPT-11691.,Warjas Bedi,Officer
EMP10199,nathan.sampath88,Operations,Active,2022-07-20 22:23:27,Not Terminated,Unknown,DEV82089,regional office,LPT-10199,Nathan Sampath,Consultant
EMP10283,eshana.sahni88,Brand,Active,2022-09-04 01:40:42,Not Terminated,manager312,DEV-14312,Warehouse,VDR-10283,Eshana Sahni,Officer
EMP10231,gopal.prabhakar93,Marketing,Active,2023-05-10 18:28:18,Not Terminated,Unknown,DEV98686,Head Office,VDR-10231,Gopal Prabhakar,Administrator
EMP10718,anamika.radhakrishnan8,Procurement,Active,2021-01-07 18:08:31,Not Terminated,manager719,DEV25963,warehouse,VDR-10718,Anamika Radhakrishnan,Engineer
EMP12947,yash.sur34,Human Resources,Active,2024-08-28 00:00:00,Not Terminated,manager283,DEV-13450,Unknown,LPT-12947,Yash Sur,Administrator
EMP10096,Unknown,Marketing,Active,2022-09-04 00:00:00,Not Terminated,manager218,DEV-14809,work from home,VDR-10096,Lopa Sethi,Director
EMP12826,david.sha41,Legal,Active,2023-07-28 21:24:02,Not Terminated,Unknown,DEV 63528,Head Office,LPT-12826,David Sha,Director
EMP12648,theodore.ratti88,Customer Support,Active,2023-07-23 01:17:24,Not Terminated,manager435,Unknown,Work From Home,LPT-12648,Theodore Ratti,Specialist
EMP11474,ishwar.sha2,Operations,Active,2026-04-26 02:07:06,Not Terminated,manager645,DEV 68246,Unknown,Unknown,Ishwar Sha,Consultant
EMP10881,umang.datta23,Sales,Active,2023-06-04 04:50:16,Not Terminated,manager870,DEV37292,head office,LPT-10881,Umang Datta,Director
EMP11419,daksha.sabharwal88,Human Resources,Active,2023-02-10 03:36:43,Not Terminated,unknown,Unknown,Data Center,VDR-11419,Daksha Sabharwal,Officer
EMP12542,karan.bala49,Sales,Active,2023-10-25 21:49:45,Not Terminated,manager273,DEV 29570,DATA CENTER,LPT-12542,Karan Bala,Analyst
EMP12949,chandresh.samra52,R&D,Active,2020-01-03 00:00:00,Not Terminated,manager873,DEV80247,Branch Office,VDR-12949,Chandresh Samra,Executive
EMP12666,harish.sampath8,Finance,Active,2022-10-25 18:40:11,Not Terminated,unknown,DEV-69318,Regional_Office,WS-12666,Harish Sampath,Director
EMP12254,harini.ram37,Procurement,Active,2024-12-03 19:44:41,Not Terminated,manager384,DEV 11599,Remote,VDR-12254,Harini Ram,Engineer
EMP11462,tejas.dugar38,Operations,Active,2020-04-20 15:39:00,Not Terminated,manager465,DEV-52550,Head_Office,WS-11462,Tejas Dugar,Director
EMP10104,leena.kalla70,Legal,Active,2021-12-26 15:40:00,Not Terminated,unknown,Unknown,Remote,LPT-10104,Leena Kalla,Trainee
EMP12298,siya.bhandari78,Compliance,Disabled,Unknown,Not Terminated,manager250,DEV-26970,Unknown,LPT-12298,Siya Bhandari,Executive
EMP12872,divya.chakrabarti94,R&D,Active,2024-06-12 02:12:31,Not Terminated,Unknown,DEV 53325,Unknown,WS-12872,Divya Chakrabarti,Officer
EMP11725,advik.wagle63,R&D,Disabled,2022-02-11 02:52:43,2023-01-10 08:52:56,unknown,DEV 97428,WAREHOUSE,WS-11725.,Advik Wagle,Officer
EMP12609,gagan.sankar65,Compliance,Active,2025-12-11 07:19:39,Not Terminated,manager708,Unknown,Unknown,LPT-12609.,Gagan Sankar,Analyst
EMP11102,nidra.sengupta76,Operations,Active,2024-09-04 07:41:03,Not Terminated,manager490,Unknown,branch office,VDR-11102,Nidra Sengupta,Administrator
EMP12820,chandran.ganesan24,Legal,Active,2021-02-17 08:46:00,Not Terminated,Unknown,DEV79919,Head_Office,VDR-12820,Chandran Ganesan,Analyst
EMP10807,vidhi.kuruvilla75,IT Support,On Leave,2021-06-17 16:21:26,Not Terminated,unknown,Unknown,branch office,VDR-10807,Vidhi Kuruvilla,Officer
EMP10226,watika_muni41,Legal,Active,2025-03-14 19:06:31,Not Terminated,Unknown,Unknown,Data Center,VDR-10226,Watika Muni,Executive
EMP10840,azad.hora31,Human Resources,Blocked,2022-08-22 00:00:00,2025-01-08 11:22:19,Unknown,DEV42189,BRANCH OFFICE,LPT-10840,Azad Hora,Executive
EMP12369,chaaya.cherian34,IT,Active,2021-06-16 07:50:21,Not Terminated,manager148,DEV96164,Unknown,VDR-12369,Chaaya Cherian,Officer
EMP11621,wriddhish.chaudhari31,R&D,Active,Unknown,Not Terminated,Unknown,DEV 15451,Work_From_Home,WS-11621,Wriddhish Chaudhari,Engineer
EMP12639,chakrika.shankar97,R&D,Active,2020-07-09 03:30:35,Not Terminated,manager598,DEV73065,Regional_Office,LPT-12639.,Chakrika Shankar,Officer
EMP12528,Unknown,R&D,On Leave,2024-09-13 11:26:31,Not Terminated,Unknown,DEV94122,BRANCH OFFICE,LPT-12528.,Qabil Bose,Administrator
EMP11093,chaaya.gokhale74,Procurement,Disabled,2021-07-16 15:32:00,2025-03-24 23:18:41,manager228,Unknown,REMOTE,VDR-11093,Chaaya Gokhale,Trainee
EMP12897,sarthak.kohli12,Operations,Active,Unknown,Not Terminated,manager897,DEV21839,Work From Home,VDR-12897,Sarthak Kohli,Manager
EMP12783,nitesh.naik20,Marketing,Active,2021-01-09 00:00:00,Not Terminated,manager425,DEV-50285,remote,LPT-12783.,Nitesh Naik,Analyst
EMP11763,rachita.baria48,Customer Support,Active,2023-07-07 22:35:00,Not Terminated,manager140,DEV 96017,DATA CENTER,LPT-11763,Rachita Baria,Administrator
EMP12510,mohammed.modi93,Compliance,Active,2024-07-20 05:20:53,Not Terminated,Unknown,DEV79614,Warehouse,LPT-12510,Mohammed Modi,Analyst
EMP10979,alka.sastry70,Finance,Active,2023-02-19 00:00:00,Not Terminated,unknown,DEV-89079,Data Center,WS-10979,Alka Sastry,Executive
EMP11953,mitali.bains90,IT,Active,Unknown,Not Terminated,manager321,DEV 93765,HEAD OFFICE,WS-11953,Mitali Bains,Consultant
EMP10464,kalpit.mane85,Operations,Active,2022-11-26 13:25:53,Not Terminated,Unknown,DEV-96364,Head_Office,LPT-10464,Kalpit Mane,Trainee
EMP11940,jairaj.jayaraman47,Brand,Active,2024-09-12 16:36:58,Not Terminated,manager740,DEV-59194,Work_From_Home,VDR-11940,Jairaj Jayaraman,Executive
EMP12595,tara.thakur66,Legal,Terminated,2023-05-28 08:16:53,Unknown,Unknown,DEV56017,REGIONAL OFFICE,WS-12595,Tara Thakur,Director
EMP10927,ekta.batra25,Operations,Disabled,2020-09-11 14:25:25,2024-04-23 16:16:28,Unknown,DEV65796,Head_Office,LPT-10927,Ekta Batra,Trainee
EMP11359,gaurika.patla96,Human Resources,Active,2021-02-06 15:37:00,Not Terminated,Unknown,DEV 66547,Work From Home,LPT-11359,Gaurika Patla,Executive
EMP11216,kamya_pandya54,Sales,Active,2021-08-30 14:01:40,Not Terminated,Unknown,DEV-82297,WORK FROM HOME,WS-11216,Kamya Pandya,Engineer
EMP11032,hiral.kibe29,Human Resources,Active,2021-11-10 01:04:42,Not Terminated,manager885,DEV-58362,Regional Office,VDR-11032,Hiral Kibe,Administrator
EMP12567,sara.borah1,IT,Active,2022-06-25 06:02:35,Not Terminated,manager512,DEV 78025,head office,Unknown,Sara Borah,Analyst
EMP11936,darsh.mishra10,Finance,Active,2020-05-11 22:02:05,Not Terminated,Unknown,DEV75721,Unknown,WS-11936,Darsh Mishra,Executive
EMP10212,advaith.agate35,R&D,Active,2023-04-08 12:17:14,Not Terminated,Unknown,DEV 16632,Branch_Office,LPT-10212,Advaith Agate,Engineer
EMP10012,netra.vasa52,Operations,Active,2020-05-26 09:15:05,Not Terminated,Unknown,DEV74686,Branch Office,VDR-10012,Netra Vasa,Engineer
EMP12990,vyanjana.prabhu25,Procurement,Terminated,2025-01-02 19:31:17,2025-08-24 00:00:00,manager504,DEV 86687,Data Center,LPT-12990,Vyanjana Prabhu,Manager
EMP10422,yuvraj.bahl40,Brand,Active,2023-12-20 23:31:35,Not Terminated,manager633,Unknown,Data_Center,WS-10422,Yuvraj Bahl,Director
EMP12436,om.bawa8,IT,Active,2023-11-22 01:22:07,Not Terminated,Unknown,DEV-66648,data center,VDR-12436,Om Bawa,Trainee
EMP12366,oscar.lad97,Brand,Active,2020-08-14 18:49:18,Not Terminated,unknown,DEV 50290,regional office,LPT-12366.,Oscar Lad,Administrator
EMP11749,hamsini.lala64,Operations,Terminated,2023-07-04 06:52:00,Unknown,manager805,DEV-72075,Head Office,WS-11749,Hamsini Lala,Consultant
EMP11391,gunbir.dubey35,Human Resources,Disabled,2022-04-18 20:33:33,Not Terminated,manager616,DEV27195,Regional_Office,WS-11391,Gunbir Dubey,Director
EMP12721,advika.pai76,Procurement,Disabled,2024-01-21 00:00:00,2025-03-03 14:52:15,manager151,DEV-86225,Work_From_Home,LPT-12721,Advika Pai,Analyst
EMP11745,yuvraj.mani31,Legal,Active,2021-08-16 10:28:57,Not Terminated,manager131,DEV81036,Work_From_Home,LPT-11745,Yuvraj Mani,Administrator
EMP10741,libni.bhatnagar11,IT,Active,2022-05-31 12:33:00,Not Terminated,manager926,DEV-95426,branch office,LPT-10741,Libni Bhatnagar,Analyst
EMP11626,charita_hari90,IT Support,Terminated,2022-08-12 04:30:50,Unknown,manager684,DEV34651,Work_From_Home,LPT-11626.,Charita Hari,Officer
EMP12358,peter.bumb56,R&D,Active,2022-08-19 14:42:00,Not Terminated,Unknown,DEV 68697,remote,VDR-12358,Peter Bumb,Director
EMP10509,ishanvi.dugar70,R&D,Terminated,2025-05-01 19:49:00,Unknown,manager613,Unknown,Remote,WS-10509,Ishanvi Dugar,Executive
EMP10644,janani.rajagopalan6,Call Center,Active,2023-09-27 15:30:44,Not Terminated,manager411,DEV16461,Warehouse,VDR-10644,Janani Rajagopalan,Director
EMP10597,gaurangi.chaudry25,Human Resources,Active,2024-06-21 16:04:56,Not Terminated,manager704,Unknown,Warehouse,VDR-10597,Gaurangi Chaudry,Analyst
EMP11005,xalak.gill58,Call Center,Terminated,2022-08-07 09:05:41,Unknown,manager929,DEV 85695,Remote,LPT-11005,Xalak Gill,Analyst
EMP12015,warhi.sarraf16,R&D,Terminated,2024-03-22 11:04:08,Unknown,manager926,DEV62777,Unknown,LPT-12015,Warhi Sarraf,Trainee
EMP11237,meera.srinivasan63,Legal,Disabled,2025-04-19 00:00:00,2026-02-10 00:00:00,manager680,DEV 45608,Unknown,VDR-11237,Meera Srinivasan,Trainee
EMP12725,gunbir.viswanathan52,Support,Terminated,2020-09-27 16:43:42,2025-02-21 14:30:00,manager684,DEV 48919,remote,VDR-12725,Gunbir Viswanathan,Manager
EMP10518,liam.ahluwalia43,Human Resources,Active,2021-05-15 23:23:33,Not Terminated,manager520,DEV 72786,REGIONAL OFFICE,WS-10518,Liam Ahluwalia,Trainee
EMP12240,ucchal.choudhary33,Marketing,Active,2021-07-03 12:53:09,Not Terminated,manager333,DEV81717,Warehouse,LPT-12240,Ucchal Choudhary,Officer
EMP10573,alexander.bumb98,Finance,Active,2024-03-08 09:04:56,Not Terminated,Unknown,DEV 80136,Remote,WS-10573,Alexander Bumb,Consultant
EMP11073,rachit.shanker56,IT Support,Active,2022-03-11 10:10:35,Not Terminated,manager786,DEV 46747,Remote,WS-11073,Rachit Shanker,Executive
EMP12808,zinal_karnik88,Finance,Active,2024-01-01 10:21:13,Not Terminated,manager587,DEV39607,Head_Office,WS-12808,Zinal Karnik,Executive
EMP12063,urvi.kala69,Finance,Active,2021-07-03 17:41:21,Not Terminated,Unknown,Unknown,DATA CENTER,VDR-12063,Urvi Kala,Trainee
EMP11316,dalaja.sankar21,Brand,Blocked,2025-03-14 01:54:00,2026-01-18 03:53:59,manager659,Unknown,Warehouse,VDR-11316,Dalaja Sankar,Manager
EMP11220,pranit.chadha56,Sales,Active,2020-06-09 00:00:00,Not Terminated,Unknown,DEV 90775,Data_Center,LPT-11220,Pranit Chadha,Officer
EMP11613,kevin.ahuja64,Human Resources,Active,2025-07-03 20:36:50,Not Terminated,manager447,DEV36293,Remote,WS-11613,Kevin Ahuja,Executive
EMP10123,raksha.verma87,Marketing,Active,2021-12-27 11:01:29,Not Terminated,manager734,Unknown,Unknown,VDR-10123.,Raksha Verma,Specialist
EMP11251,amrita.balakrishnan89,Procurement,Terminated,Unknown,2025-03-25 19:36:58,manager251,Unknown,Unknown,VDR-11251.,Amrita Balakrishnan,Director
EMP10220,Unknown,IT,Active,2021-04-07 17:49:14,Not Terminated,manager627,DEV72094,REGIONAL OFFICE,WS-10220,Priya Rajagopalan,Executive
EMP12994,zansi.dhar14,Finance,Active,2026-02-10 00:55:41,Not Terminated,manager716,Unknown,work from home,VDR-12994,Zansi Dhar,Consultant
EMP10358,anirudh.kapoor37,Marketing,Active,2021-09-15 11:07:33,Not Terminated,manager903,DEV69866,Head Office,VDR-10358,Anirudh Kapoor,Consultant
EMP12218,lakshmi.nigam78,Finance,Disabled,2025-06-26 21:16:00,2026-01-30 15:01:00,manager829,DEV98208,HEAD OFFICE,VDR-12218,Lakshmi Nigam,Manager
EMP12123,chavvi.naidu26,R&D,Disabled,2023-04-02 12:28:55,2026-06-10 00:00:00,manager520,DEV25765,Data Center,VDR-12123,Chavvi Naidu,Specialist
EMP12295,damini.prabhakar11,Procurement,Active,2022-07-30 23:59:00,Not Terminated,manager897,DEV57454,WORK FROM HOME,WS-12295,Damini Prabhakar,Officer
EMP10259,hemal.palla8,Finance,Active,2025-01-31 00:00:00,Not Terminated,Unknown,DEV-85511,Remote,LPT-10259,Hemal Palla,Officer
EMP12855,yahvi.sinha85,Operations,Active,2022-05-28 00:00:00,Not Terminated,manager373,DEV63952,WORK FROM HOME,WS-12855,Yahvi Sinha,Director
EMP12830,jairaj.ben13,Operations,Active,Unknown,Not Terminated,manager283,DEV 79017,head office,WS-12830,Jairaj Ben,Director
EMP12465,thomas.majumdar70,Marketing,Active,2024-01-30 20:23:09,Not Terminated,Unknown,DEV16787,Data Center,VDR-12465,Thomas Majumdar,Director
EMP12906,aishani.dayal71,Sales,Active,2021-09-30 00:58:36,Not Terminated,manager981,Unknown,REMOTE,VDR-12906,Aishani Dayal,Officer
EMP11675,jatin.narasimhan80,Human Resources,Active,2022-10-25 01:44:23,Not Terminated,unknown,DEV 70393,Unknown,VDR-11675,Jatin Narasimhan,Executive
EMP12480,harita.dutta68,IT Support,Active,2023-11-11 20:44:53,Not Terminated,manager582,DEV22156,Remote,Unknown,Harita Dutta,Consultant
EMP11845,rajeshri.shetty52,Legal,Active,2022-01-17 18:29:49,Not Terminated,manager820,DEV 97327,Unknown,WS-11845,Rajeshri Shetty,Engineer
EMP11536,lila.rege10,Finance,Blocked,2026-04-16 10:01:48,2026-09-07 09:08:00,unknown,DEV79168,Remote,WS-11536,Lila Rege,Specialist
EMP12857,edhitha.loyal90,Procurement,Active,2025-01-02 09:48:00,Not Terminated,Unknown,DEV80999,regional office,VDR-12857,Edhitha Loyal,Trainee
EMP12397,manan.jayaraman61,R&D,Active,2025-02-09 08:56:42,Not Terminated,Unknown,DEV 64253,Work_From_Home,WS-12397,Manan Jayaraman,Consultant
EMP10456,daksh.kari74,Supply Chain,Active,Unknown,Not Terminated,manager543,Unknown,regional office,WS-10456,Daksh Kari,Engineer
EMP10462,damyanti.barad71,IT,Active,2024-04-28 00:00:00,Not Terminated,manager770,DEV91142,work from home,VDR-10462,Damyanti Barad,Manager
EMP12292,keya.johal9,Procurement,Active,2021-09-22 18:34:14,Not Terminated,Unknown,DEV-29770,DATA CENTER,LPT-12292,Keya Johal,Director
EMP11788,yadavi.kaur93,Marketing,Active,2025-02-18 12:14:54,Not Terminated,manager373,DEV40210,data center,LPT-11788,Yadavi Kaur,Administrator
EMP11767,harita.kakar82,Support,Disabled,2021-03-27 00:00:00,Not Terminated,Unknown,DEV-26640,Branch Office,VDR-11767,Harita Kakar,Manager
EMP10381,tanveer.sankar50,Operations,Active,2026-04-12 05:06:18,Not Terminated,manager705,Unknown,BRANCH OFFICE,LPT-10381,Tanveer Sankar,Executive
EMP11444,nitesh.dugar65,Human Resources,Active,2020-03-29 17:13:41,Not Terminated,manager270,Unknown,DATA CENTER,WS-11444,Nitesh Dugar,Director
EMP11187,aarav_chakraborty53,Call Center,Active,2023-04-02 04:18:57,Not Terminated,manager989,DEV-13104,Warehouse,LPT-11187,Aarav Chakraborty,Manager
EMP12607,alka.ranganathan93,Finance,Active,2020-06-07 07:40:54,Not Terminated,manager861,DEV25527,WORK FROM HOME,Unknown,Alka Ranganathan,Engineer
EMP12357,vasana.singhal7,IT,Active,2022-08-18 14:38:00,Not Terminated,manager880,DEV70852,Data Center,VDR-12357,Vasana Singhal,Executive
EMP11842,harita.parekh10,Procurement,Active,2022-03-18 17:40:46,Not Terminated,manager894,DEV70599,BRANCH OFFICE,LPT-11842,Harita Parekh,Administrator
EMP11554,charles.shah45,Sales,On Leave,Unknown,Not Terminated,Unknown,DEV 24733,data center,LPT-11554,Charles Shah,Manager
EMP10059,warjas.sachar28,Human Resources,Active,Unknown,Not Terminated,manager530,DEV 81121,DATA CENTER,WS-10059,Warjas Sachar,Director
EMP11608,ati.chana43,Sales,Active,2024-08-03 12:25:57,Not Terminated,Unknown,DEV-63364,Work_From_Home,VDR-11608,Ati Chana,Specialist
EMP12638,rachana.tank4,R&D,Active,2023-08-04 21:33:00,Not Terminated,unknown,DEV70797,Unknown,VDR-12638,Rachana Tank,Engineer
EMP11364,vrinda.ratta87,R&D,Active,2025-01-01 02:29:19,Not Terminated,manager891,DEV-33163,REMOTE,WS-11364,Vrinda Ratta,Director
EMP11505,caleb.khurana94,Human Resources,Active,2025-07-06 04:11:00,Not Terminated,Unknown,DEV70204,Remote,WS-11505,Caleb Khurana,Engineer
EMP12876,faqid.gaba42,Human Resources,Active,Unknown,Not Terminated,manager726,DEV 49654,BRANCH OFFICE,WS-12876,Faqid Gaba,Executive
EMP12359,rachana.sibal12,Legal,Active,2020-04-14 22:25:32,Not Terminated,manager438,DEV65919,Data Center,WS-12359,Rachana Sibal,Engineer
EMP12928,waida.raju48,Human Resources,Active,Unknown,Not Terminated,manager498,DEV43330,Remote,VDR-12928,Waida Raju,Officer
EMP11480,Unknown,Marketing,Active,2022-12-29 16:51:28,Not Terminated,Unknown,DEV62575,Work_From_Home,LPT-11480,Indali Saraf,Executive
EMP10542,jhalak.toor65,Marketing,On Leave,Unknown,2025-10-31 01:00:00,Unknown,DEV 43776,head office,VDR-10542,Jhalak Toor,Consultant
EMP11133,brijesh.hegde76,Finance,Active,2021-08-20 01:47:05,Not Terminated,Unknown,DEV62596,Head Office,Unknown,Brijesh Hegde,Engineer
EMP11764,charles.subramaniam30,Sales,Active,2020-05-07 09:28:00,Not Terminated,manager112,DEV-61211,remote,LPT-11764,Charles Subramaniam,Executive
EMP12610,vasudha.raj58,Customer Support,Active,2022-05-07 13:43:40,Not Terminated,manager113,Unknown,Warehouse,VDR-12610,Vasudha Raj,Specialist
EMP11880,yashvi.din95,Marketing,Active,2026-01-20 11:40:41,Not Terminated,manager240,DEV47375,Head Office,LPT-11880,Yashvi Din,Director
EMP10845,abeer.kashyap41,Operations,Terminated,2021-11-08 07:53:00,Unknown,manager381,DEV40924,Regional Office,WS-10845,Abeer Kashyap,Specialist
EMP12494,dayita.bhatia69,Sales,Active,2023-06-26 13:53:47,Not Terminated,manager397,DEV-21139,Branch_Office,LPT-12494,Dayita Bhatia,Consultant
EMP12655,agastya.sarraf35,Customer Support,Active,2021-06-29 22:44:18,Not Terminated,Unknown,DEV40499,Warehouse,VDR-12655,Agastya Sarraf,Director
